Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
60190659,"What If? 2: Additional Serious Scientific Answers to Absurd Hypothetical Questions (What If?, #2)",Randall Munroe,"Munroe, Randall",,"=""0525537112""","=""9780525537113""",0,4.37,Riverhead Books,Hardcover,354,2022,2022,,2022/09/02,to-read,to-read (#36),to-read,,,,0,0
60149532,Killers of a Certain Age,Deanna Raybourn,"Raybourn, Deanna",,"=""0593200683""","=""9780593200681""",0,3.88,Berkley,Hardcover,368,2022,2022,,2022/09/02,to-read,to-read (#35),to-read,,,,0,0
59894742,The Fortunes of Jaded Women,Carolyn Huynh,"Huynh, Carolyn",,"=""1982188731""","=""9781982188733""",0,3.64,Atria Books,Hardcover,272,2022,2022,,2022/09/02,to-read,to-read (#34),to-read,,,,0,0
60138097,"Foul Lady Fortune (Foul Lady Fortune, #1)",Chloe Gong,"Gong, Chloe",,"=""1665905581""","=""9781665905589""",0,4.31,Margaret K. McElderry Books,Hardcover,528,2022,2022,,2022/09/02,to-read,to-read (#33),to-read,,,,0,0
58755262,"The Easy Life in Kamusari (Forest, #1)",Shion Miura,"Miura, Shion",Juliet Winters Carpenter,"=""""","=""""",0,4.00,Amazon Crossing,Kindle Edition,205,2021,2009,,2022/09/02,to-read,to-read (#32),to-read,,,,0,0
35224992,Last Night at the Telegraph Club,Malinda Lo,"Lo, Malinda",,"=""0525555250""","=""9780525555254""",0,4.24,Dutton Books for Young Readers,Hardcover,409,2021,2021,,2022/09/02,to-read,to-read (#31),to-read,,,,0,0
53406501,"Ten Things About Writing: Build Your Story, One Word at a Time",Joanne Harris,"Harris, Joanne",,"=""""","=""""",0,4.23,September Publishing,Kindle Edition,224,2020,2020,,2022/05/14,"2020, cartaceo, ebook, eng, manuali, w-writer, to-read","2020 (#11), cartaceo (#25), ebook (#47), eng (#19), manuali (#19), w-writer (#33), to-read (#30)",to-read,,,,0,0
56820754,La vita giapponese illustrata,Laure Kié,"Kié, Laure","Haruna Kishi, Irene Annoni","=""8884996716""","=""9788884996718""",0,4.24,Slow Food Editore,Paperback,143,2021,2020,,2022/05/23,"2021, cartaceo, comprati, sliceoflife, w-writer, to-read","2021 (#6), cartaceo (#26), comprati (#67), sliceoflife (#16), w-writer (#34), to-read (#29)",to-read,,,,0,0
35658977,"The Lost Future of Pepperharrow (The Watchmaker of Filigree Street, #2)",Natasha Pulley,"Pulley, Natasha",,"=""1408885190""","=""9781408885192""",0,4.30,Bloomsbury Publishing,ebook,512,2020,2020,,2022/08/07,to-read,to-read (#28),to-read,,,,0,0
31450615,The Bedlam Stacks,Natasha Pulley,"Pulley, Natasha",,"=""1620409674""","=""9781620409671""",0,4.01,Bloomsbury USA,Hardcover,352,2017,2017,,2022/08/07,to-read,to-read (#27),to-read,,,,0,0
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",0,4.32,Doubleday Books,Hardcover,400,2022,2022,,2022/08/06,to-read,to-read (#26),to-read,,,,0,0
60146293,L'Affaire Alaska Sanders,Joël Dicker,"Dicker, Joël",,"=""288973000X""","=""9782889730001""",0,4.30,Rosie & Wolfe,Paperback,569,2022,2022,,2022/07/31,to-read,to-read (#25),to-read,,,,0,0
26836349,"Le Livre des Baltimore (Marcus Goldman, #2)",Joël Dicker,"Dicker, Joël",,"=""2877069478""","=""9782877069472""",0,4.11,Editions de Fallois,Paperback,476,2015,2015,,2022/07/31,to-read,to-read (#24),to-read,,,,0,0
25561888,"The Decagon House Murders (House Murders, #1)",Yukito Ayatsuji,"Ayatsuji, Yukito","Ho-Ling Wong, Sōji Shimada","=""1508503737""","=""9781508503736""",3,3.83,Locked Room International,Paperback,228,2015,1987,2022/07/19,2022/07/17,"comprati, ebook, eng, gialli, oriente, read-2022","comprati (#70), ebook (#51), eng (#21), gialli (#11), oriente (#21), read-2022 (#7)",read-2022,,,,1,0
58707292,"The Decagon House Murders, Volume 1",Hiro Kiyohara,"Kiyohara, Hiro",Yukito Ayatsuji,"=""""","=""9781636992983""",4,4.09,Kodansha Comics,ebook,196,2021,2019,,2022/07/17,read-2022,read-2022 (#6),read-2022,,,,1,0
59056170,"The Decagon House Murders, Vol. 2",Hiro Kiyohara,"Kiyohara, Hiro",Yukito Ayatsuji,"=""""","=""""",4,4.10,Kodansha Comics,Kindle Edition,162,2021,2020,,2022/07/17,read-2022,read-2022 (#5),read-2022,,,,1,0
53205888,Under the Whispering Door,T.J. Klune,"Klune, T.J.",,"=""1250217342""","=""9781250217349""",0,4.17,Tor Books,Hardcover,384,2021,2021,,2022/07/16,to-read,to-read (#23),to-read,,,,0,0
55119872,Black Water Sister,Zen Cho,"Cho, Zen",,"=""0425283437""","=""9780425283431""",0,3.89,Ace,Paperback,371,2021,2021,,2022/07/16,to-read,to-read (#22),to-read,,,,0,0
55004093,The Cartographers,Peng Shepherd,"Shepherd, Peng",,"=""0062910698""","=""9780062910691""",0,3.65,William Morrow,Hardcover,392,2022,2022,,2022/07/16,to-read,to-read (#21),to-read,,,,0,0
18952341,"The Grace of Kings (The Dandelion Dynasty, #1)",Ken Liu,"Liu, Ken",,"=""1481424270""","=""9781481424271""",0,3.76,Saga Press,Hardcover,640,2015,2015,,2022/07/16,to-read,to-read (#20),to-read,,,,0,0
41952489,"The Rage of Dragons (The Burning, #1)",Evan Winter,"Winter, Evan",,"=""031648976X""","=""9780316489768""",0,4.32,Orbit,Hardcover,535,2019,2017,,2022/07/16,to-read,to-read (#19),to-read,,,,0,0
32718027,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""0062678108""","=""9780062678102""",0,4.15,Harper Voyager,Hardcover,532,2017,2017,,2022/07/16,to-read,to-read (#18),to-read,,,,0,0
44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1635574048""","=""9781635574043""",0,4.48,Bloomsbury Publishing,Hardcover,803,2020,2020,,2022/07/16,to-read,to-read (#17),to-read,,,,0,0
127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""0553804677""","=""9780553804676""",0,4.30,Bantam Spectra,Hardcover,499,2006,2006,,2022/07/16,to-read,to-read (#16),to-read,,,,0,0
11238484,"A Wizard of Earthsea (The Earthsea Cycle, #1)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.01,Parnassus Press,Hardcover,205,1968,1968,,2022/07/16,to-read,to-read (#15),to-read,,,,0,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",0,4.47,Tor Books,Hardcover,537,2006,2006,,2022/07/16,to-read,to-read (#14),to-read,,,,0,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.17,Harper Voyager,ebook,545,2018,2018,,2022/07/16,to-read,to-read (#13),to-read,,,,0,0
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",0,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2022/07/16,to-read,to-read (#12),to-read,,,,0,0
57876935,Postura da paura,Sara Compagni,"Compagni, Sara",,"=""8820071096""","=""9788820071097""",3,3.75,Sperling & Kupfer,Paperback,288,2021,,2021/06/10,2021/05/19,read-2021,read-2021 (#24),read-2021,,,,1,0
49013171,Out & About in Singapore,Melanie Lee,"Lee, Melanie",William Sim,"=""9814841552""","=""9789814841559""",5,4.00,Marshall Cavendish Editions,Hardcover,64,2020,,2022/06/25,2022/05/29,"2020, comics, comprati, ebook, eng, oriente, viaggio, read-2022","2020 (#12), comics (#10), comprati (#69), ebook (#50), eng (#20), oriente (#20), viaggio (#8), read-2022 (#4)",read-2022,,,,1,0
36478784,The Flatshare,Beth O'Leary,"O'Leary, Beth",,"=""1787474402""","=""9781787474406""",2,4.02,Quercus,Hardcover,394,2019,2019,2022/06/19,2022/05/14,"comprati, ebook, eng, sliceoflife, w-writer","comprati (#63), ebook (#46), eng (#18), sliceoflife (#14), w-writer (#32)",read,,,,1,0
55780534,Himawari House,Harmony Becker,"Becker, Harmony",,"=""125023557X""","=""9781250235572""",5,4.40,First Second GN,Paperback,380,2021,2021,2022/05/29,2022/05/29,"2022, cartaceo, comics, comprati, oriente, sliceoflife, w-writer, read-2022","2022 (#2), cartaceo (#27), comics (#9), comprati (#68), oriente (#19), sliceoflife (#17), w-writer (#35), read-2022 (#3)",read-2022,,,,1,0
48751670,La scienza delle verdure,Dario Bressanini,"Bressanini, Dario",,"=""8858025199""","=""9788858025192""",4,4.43,Gribaudo,Paperback,277,2019,2019,,2022/05/14,"autore-italiano, comprati, cucina, ebook","autore-italiano (#20), comprati (#66), cucina (#6), ebook (#49)",read,,,,1,0
57030603,Nonostante tutto,Jordi Lafebre,"Lafebre, Jordi",Francesco Savino,"=""8832735687""","=""9788832735680""",4,4.38,Bao Publishing,Hardcover,152,2021,2020,2022/05/14,2022/05/14,"2021, autore-italiano, comics, comprati, ebook, sliceoflife","2021 (#5), autore-italiano (#19), comics (#8), comprati (#65), ebook (#48), sliceoflife (#15)",read,,,,1,0
58698080,La spada dei Sanada (Le cronache dell'acero e del ciliegio #2),Camille Monceaux,"Monceaux, Camille",,"=""8867226355""","=""9788867226351""",0,4.28,L'ippocampo,Paperback,420,2022,,,2022/05/14,"cartaceo, comprati, oriente, storia, 2022, to-read","cartaceo (#24), comprati (#64), oriente (#18), storia (#19), 2022 (#1), to-read (#11)",to-read,,,,0,0
30165203,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",3,4.11,William Morrow,Kindle Edition,635,2011,2001,,2022/05/04,,,read,,,,1,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",3,3.89,Vintage,Paperback,226,2004,2003,,2022/05/04,,,read,,,,1,0
22929563,"The Watchmaker of Filigree Street (The Watchmaker of Filigree Street, #1)",Natasha Pulley,"Pulley, Natasha",,"=""1620408333""","=""9781620408339""",0,3.74,Bloomsbury USA,Hardcover,318,2015,2015,,2022/05/02,to-read,to-read (#10),to-read,,,,0,0
56088604,Avatar: The Last Airbender - The Promise Omnibus,Gene Luen Yang,"Yang, Gene Luen",Gurihuru,"=""1506717845""","=""9781506717845""",4,4.42,Dark Horse Books,Paperback,232,2020,2013,2021/03/03,2021/03/01,"comics, comprati, ebook, eng, fantasy, oriente, read-2021","comics (#6), comprati (#50), ebook (#34), eng (#14), fantasy (#8), oriente (#15), read-2021 (#10)",read-2021,,,,1,0
55511732,"Avatar: The Last Airbender, Vol. 1: La promessa",Gene Luen Yang,"Yang, Gene Luen","Gurihiru, Annalisa Zignani","=""8867904035""","=""9788867904037""",4,4.42,Tunué,Hardcover,224,2020,2013,2021/05/14,2021/05/14,"cartaceo, comics, comprati, fantasy, read-2021","cartaceo (#23), comics (#7), comprati (#55), fantasy (#9), read-2021 (#19)",read-2021,,,,1,0
16091681,"La fisica del diavolo: Maxwell, Schrödinger, Einstein e i paradossi del mondo",Jim Al-Khalili,"Al-Khalili, Jim",Laura Servidei,"=""8833923126""","=""9788833923123""",5,3.99,Bollati Boringhieri,Paperback,258,2012,2012,2022/02/20,2022/02/13,"comprati, ebook, saggi, scienza, read-2022","comprati (#62), ebook (#45), saggi (#25), scienza (#12), read-2022 (#2)",read-2022,,,,1,0
55715646,Forme: La guida alle proporzioni per imparare a valorizzare e finalmente amare la nostra unicità (Italian Edition),Rossella Migliaccio,"Migliaccio, Rossella",,"=""""","=""""",4,3.49,Vallardi,Kindle Edition,360,2020,,2022/02/20,2022/02/19,read-2022,read-2022 (#1),read-2022,,,,1,0
58403741,La casa sul mare celeste,T.J. Klune,"Klune, T.J.",Benedetta Gallo,"=""8804735147""","=""9788804735144""",5,4.43,Mondadori,Hardcover,390,2021,2020,2021/12/31,2021/12/25,"2020, comprati, ebook, sliceoflife, read-2021","2020 (#10), comprati (#61), ebook (#44), sliceoflife (#13), read-2021 (#40)",read-2021,,,,1,0
56978100,The Girl Who Fell Beneath the Sea,Axie Oh,"Oh, Axie",Kuri Huang,"=""1250780861""","=""9781250780867""",0,4.14,Feiwel & Friends,Hardcover,325,2022,2022,,2021/12/27,to-read,to-read (#8),to-read,,,,0,0
53317495,Fireheart Tiger,Aliette de Bodard,"Bodard, Aliette de",,"=""1250793262""","=""9781250793263""",3,3.42,Tordotcom,Paperback,103,2021,2021,2021/10/06,2021/10/06,read-2021,read-2021 (#39),read-2021,,,,1,0
9692872,Fiore di neve e il ventaglio segreto,Lisa See,"See, Lisa",Federica Oddera,"=""8850216483""","=""9788850216482""",4,4.09,TEA,Paperback,336,2008,2005,2021/11/02,2021/10/16,"comprati, ebook, oriente, saga-familiare, sliceoflife, read-2021","comprati (#58), ebook (#41), oriente (#17), saga-familiare (#8), sliceoflife (#11), read-2021 (#38)",read-2021,,,,1,0
25883848,The Hating Game,Sally  Thorne,"Thorne, Sally",,"=""""","=""""",3,3.92,William Morrow Paperbacks,ebook,387,2016,2016,2021/12/09,2021/12/07,"comprati, ebook, eng, sliceoflife, w-writer, read-2021","comprati (#60), ebook (#43), eng (#17), sliceoflife (#12), w-writer (#31), read-2021 (#37)",read-2021,,,,1,0
13578175,The Emperor's Soul (The Cosmere),Brandon Sanderson,"Sanderson, Brandon",,"=""1616960922""","=""9781616960926""",4,4.38,Tachyon Publications,Paperback,192,2012,2012,2021/12/07,2021/12/07,read-2021,read-2021 (#36),read-2021,,,,1,0
57190892,"The Spanish Love Deception (Spanish Love Deception, #1)",Elena  Armas,"Armas, Elena",,"=""""","=""9798705893843""",4,3.87,Elena Armas,Paperback,482,2021,2021,2021/12/07,2021/12/05,"2021, comprati, ebook, eng, w-writer, read-2021","2021 (#4), comprati (#59), ebook (#42), eng (#16), w-writer (#30), read-2021 (#35)",read-2021,,,,1,0
54968118,"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race",Walter Isaacson,"Isaacson, Walter",,"=""1982115858""","=""9781982115852""",0,4.29,Simon & Schuster,Hardcover,536,2021,2021,,2021/12/05,to-read,to-read (#7),to-read,,,,0,0
53914937,The Rose Code,Kate Quinn,"Quinn, Kate",,"=""006305941X""","=""9780063059412""",0,4.46,William Morrow,Hardcover,624,2021,2021,,2021/12/05,to-read,to-read (#6),to-read,,,,0,0
55338982,Cultish: The Language of Fanaticism,Amanda Montell,"Montell, Amanda",,"=""0062993151""","=""9780062993151""",0,3.91,Harper Wave,Hardcover,309,2021,2021,,2021/11/25,to-read,to-read (#4),to-read,,,,0,0
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,"=""""","=""""",0,3.88,Tor Books,Kindle Edition,416,2021,2021,,2021/10/24,to-read,to-read (#3),to-read,,,,0,0
55692620,The Soulmate Equation,Christina Lauren,"Lauren, Christina",,"=""1982123966""","=""9781982123963""",0,4.02,Gallery Books,Hardcover,360,2021,2021,,2021/10/24,to-read,to-read (#2),to-read,,,,0,0
9701853,L'autore in cerca di editore,Maria Grazia Cocchetti,"Cocchetti, Maria Grazia",,"=""887075636X""","=""9788870756364""",5,3.75,Editrice Bibliografica,Paperback,140,2006,2006,2019/04/12,2019/04/09,,,read,"Un libricino molto interessante per scoprire alcuni aspetti della vita editoriale italiana e di ciò che le gira intorno. Corredato da interviste ad autori, rappresentanti di case editrici e festival letterari, offre dritte per scrittori inesperti che vivono il post scrittura come un grande buco nero. Il libro è pregevole anche perché dà spazio a informazioni utili per tutte le tipologie di narrazione, senza dimenticare la poesia. Da non sottovalutare la bibliografia finale, ottimo spunto per interessanti letture di approfondimento.",,,1,0
40057694,Il catalogo delle donne valorose,Serena Dandini,"Dandini, Serena",,"=""""","=""""",5,4.00,Mondadori,Kindle Edition,278,2018,2018,2019/04/21,2019/04/06,"biblioteca, biografie, cartaceo, saggi, storia, w-writer","biblioteca (#3), biografie (#5), cartaceo (#9), saggi (#8), storia (#6), w-writer (#5)",read,,,,1,0
26837384,Origins,Kimberly J. Kreines,"Kreines, Kimberly J.","Ari Levitch, Kelly Digges, James Wyatt, Doug Beyer, Adam Lee, Elsa Perez","=""""","=""""",5,3.35,Wizards of the Coast,ebook,,2015,2015,2019/04/21,2019/03/24,mtg,mtg (#2),read,,,,1,0
41814546,War of the Spark: Ravnica,Greg Weisman,"Weisman, Greg",,"=""""","=""""",4,3.11,Random House Worlds,Kindle Edition,363,2019,2019,2019/06/17,2019/03/20,"cartaceo, ebook, eng, fantasy, mtg, viaggio, comprati","cartaceo (#7), ebook (#3), eng (#2), fantasy (#1), mtg (#1), viaggio (#1), comprati (#23)",read,,,,1,0
28724923,Tutte le donne di,Caterina Bonvicini,"Bonvicini, Caterina",,"=""881168904X""","=""9788811689041""",2,3.63,Garzanti,Hardcover,208,2016,2016,2019/04/13,2019/03/24,,,read,"Una nevrosi unica. Una Milano vista e vissuta solo nei libri, ben lontana dalla vita delle persone comuni. L'unico uomo protagonista (assente) privo di spina dorsale; così scialbo e senza personalità da rendere tutte le sue donne come lui. Nel tentativo di descrivere una situazione umana, presenta solo caricature di persone. Provinciale e scontato. Nessuno avrebbe mai pensato che Vittorio potesse suonare quel campanello. Le due stelle sono solo per la forma.",true,,1,0
35248200,Il mio lungo viaggio: 90 anni di storie vissute,Piero Angela,"Angela, Piero",,"=""8804663359""","=""9788804663355""",5,4.41,Mondadori,Hardcover,224,2017,2017,2019/03/23,2019/03/20,"best2018, biografie, comprati, ebook, saggi, scienza, storia","best2018 (#3), biografie (#4), comprati (#7), ebook (#2), saggi (#7), scienza (#1), storia (#5)",read,,,,1,0
40059378,Riconquista il tuo tempo,Andrea Giuliodori,"Giuliodori, Andrea",,"=""""","=""""",3,4.22,BUR,Kindle Edition,200,2018,,2019/03/17,2019/03/16,"biblioteca, cartaceo, saggi","biblioteca (#2), cartaceo (#6), saggi (#6)",read,,,,1,0
16049750,La figlia di Istanbul,Halide Edib Adıvar,"Adıvar, Halide Edib",Fabio De Propris,"=""8865830794""","=""9788865830796""",3,3.87,LIT - Libri in Tasca,Paperback,382,2012,1935,2019/03/27,2019/03/16,"biblioteca, cartaceo, oriente, saga-familiare, storia, w-writer","biblioteca (#1), cartaceo (#5), oriente (#1), saga-familiare (#1), storia (#4), w-writer (#5)",read,,,,1,0
10146971,La lingua araba,Giuliano Mion,"Mion, Giuliano",,"=""8843043943""","=""9788843043941""",5,4.11,Carocci,Paperback,144,2007,2007,2019/03/16,2019/03/11,"cartaceo, comprati, lingue, oriente, saggi, storia","cartaceo (#4), comprati (#5), lingue (#1), oriente (#1), saggi (#5), storia (#3)",read,,,,1,0
42972810,La dieta antinfiammatoria per l'intestino,Silvio Danese,"Danese, Silvio",,"=""""","=""""",5,3.72,Giunti Demetra,Kindle Edition,,2018,,2019/03/05,2019/03/02,"comprati, cucina, ebook, manuali, medicina, saggi","comprati (#4), cucina (#1), ebook (#2), manuali (#1), medicina (#1), saggi (#4)",read,,,,1,0
40934733,"Guildmasters' Guide to Ravnica (Dungeons & Dragons, 5th Edition)",James Wyatt,"Wyatt, James","Jeremy Crawford, Ari Levitch, Ben Petrisor, Mike Mearls, Robert J. Schwalb, Chris Tulach","=""0786966599""","=""9780786966592""",5,4.22,Wizards of the Coast,Hardcover,256,2018,2018,2019/04/21,2019/02/20,,,read,,,,1,0
18691177,"Black Science #1 (Black Science, #1)",Rick Remender,"Remender, Rick","Matteo Scalera, Dean White","=""""","=""""",5,3.89,Image Comics,Paperback,40,2013,,2019/03/28,2019/02/09,,,read,,,,1,0
43703611,Noi siamo tempesta,Michela Murgia,"Murgia, Michela",,"=""8893817748""","=""9788893817745""",4,3.80,Salani,Hardcover,128,2019,2019,2019/02/23,2019/02/07,"saggi, storia, w-writer, biografie, cartaceo, comprati","saggi (#3), storia (#2), w-writer (#4), biografie (#3), cartaceo (#3), comprati (#6)",read,,,,1,0
42270867,"Capire, fare e reinventare il fumetto (#1-3)",Scott McCloud,"McCloud, Scott",,"=""883273124X""","=""9788832731248""",5,4.29,Bao Publishing,Hardcover,752,2018,,2019/03/26,2019/01/08,"comics, comprati, ebook, saggi","comics (#1), comprati (#3), ebook (#1), saggi (#2)",read,,,,1,0
3738515,Il sentiero dei nidi di ragno,Italo Calvino,"Calvino, Italo",Cesare Pavese,"=""8804375914""","=""9788804375913""",2,3.76,Mondadori,Paperback,159,1993,1947,2019/01/12,2019/01/06,classici,classici (#1),read,,,,1,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""""","=""""",5,4.47,Crown,Hardcover,426,2018,2018,2019/02/13,2018/12/25,"biografie, eng, comprati, best2018, w-writer","biografie (#1), eng (#1), comprati (#1), best2018 (#2), w-writer (#3)",read,,,,1,0
